system:index,IDDIST,mean
20170625_00000000000000000004,170201,21.09023376823414
20170625_00000000000000000005,170203,23.176200529013357
20170625_00000000000000000006,170204,21.969305624341153
20170625_00000000000000000009,170202,23.47407149431978
20170625_00000000000000000000,170302,24.19355611330178
20170625_00000000000000000008,170303,24.192746481487355
20170625_0000000000000000000a,170301,24.02046940659399
20170625_00000000000000000001,170101,23.931344319110007
20170625_00000000000000000002,170104,24.05196008960121
20170625_00000000000000000003,170102,23.386526568568428
20170625_00000000000000000007,170103,24.310755432389364
20170626_00000000000000000004,170201,20.959009872225128
20170626_00000000000000000005,170203,23.17016799080424
20170626_00000000000000000006,170204,22.07280005073727
20170626_00000000000000000009,170202,23.38078845034419
20170626_00000000000000000000,170302,24.320486529285933
20170626_00000000000000000008,170303,24.377697434294184
20170626_0000000000000000000a,170301,24.176489376907707
20170626_00000000000000000001,170101,24.20457500963034
20170626_00000000000000000002,170104,24.304887125180432
20170626_00000000000000000003,170102,23.574585211912577
20170626_00000000000000000007,170103,24.669917554492304
20170627_00000000000000000004,170201,21.202362270540053
20170627_00000000000000000005,170203,23.446464117599703
20170627_00000000000000000006,170204,22.457079290022023
20170627_00000000000000000009,170202,23.693182055445963
20170627_00000000000000000000,170302,24.679161419818005
20170627_00000000000000000008,170303,24.717479215452222
20170627_0000000000000000000a,170301,24.473237603269226
20170627_00000000000000000001,170101,24.337606831604795
20170627_00000000000000000002,170104,24.43397538590808
20170627_00000000000000000003,170102,23.994265708435023
20170627_00000000000000000007,170103,24.797751774955838
20170628_00000000000000000004,170201,21.113984606976988
20170628_00000000000000000005,170203,22.765235988729366
20170628_00000000000000000006,170204,21.589398321303563
20170628_00000000000000000009,170202,23.045942034909732
20170628_00000000000000000000,170302,23.624376744134423
20170628_00000000000000000008,170303,23.64998006144835
20170628_0000000000000000000a,170301,23.605321288923836
20170628_00000000000000000001,170101,23.41532708155335
20170628_00000000000000000002,170104,23.58752202521193
20170628_00000000000000000003,170102,22.922894782445148
20170628_00000000000000000007,170103,23.711590241435925
20170629_00000000000000000004,170201,20.480057519589582
20170629_00000000000000000005,170203,21.98571023655454
20170629_00000000000000000006,170204,20.670377326422706
20170629_00000000000000000009,170202,22.586608974646964
20170629_00000000000000000000,170302,23.119282076920683
20170629_00000000000000000008,170303,23.062027773128012
20170629_0000000000000000000a,170301,23.144597342012318
20170629_00000000000000000001,170101,22.745613103362857
20170629_00000000000000000002,170104,22.653304097196227
20170629_00000000000000000003,170102,21.97542561061417
20170629_00000000000000000007,170103,22.885629246052652
20170630_00000000000000000004,170201,19.74388706186896
20170630_00000000000000000005,170203,21.488752213565167
20170630_00000000000000000006,170204,20.37724387085303
20170630_00000000000000000009,170202,21.86322791041996
20170630_00000000000000000000,170302,22.424352182465725
20170630_00000000000000000008,170303,22.397883273059186
20170630_0000000000000000000a,170301,22.20146320485469
20170630_00000000000000000001,170101,22.162211496329235
20170630_00000000000000000002,170104,22.276468016759026
20170630_00000000000000000003,170102,21.89846168855587
20170630_00000000000000000007,170103,22.461861464809125
20170701_00000000000000000004,170201,18.771472868590795
20170701_00000000000000000005,170203,20.85411577501536
20170701_00000000000000000006,170204,20.004049396957935
20170701_00000000000000000009,170202,21.0439541257521
20170701_00000000000000000000,170302,22.460429797526526
20170701_00000000000000000008,170303,22.26561947225869
20170701_0000000000000000000a,170301,22.22847154787927
20170701_00000000000000000001,170101,21.620214595505068
20170701_00000000000000000002,170104,21.593495760632585
20170701_00000000000000000003,170102,21.285432703972965
20170701_00000000000000000007,170103,22.15908403400303
20170702_00000000000000000004,170201,19.44101873351365
20170702_00000000000000000005,170203,21.795464250075437
20170702_00000000000000000006,170204,20.913143583770115
20170702_00000000000000000009,170202,22.082530188952205
20170702_00000000000000000000,170302,23.074622244380002
20170702_00000000000000000008,170303,22.912339997153552
20170702_0000000000000000000a,170301,23.047627024311385
20170702_00000000000000000001,170101,22.583165036003017
20170702_00000000000000000002,170104,22.59300419336297
20170702_00000000000000000003,170102,22.214603232997433
20170702_00000000000000000007,170103,22.89327882555265
20170703_00000000000000000004,170201,19.256167255751564
20170703_00000000000000000005,170203,21.62876932600994
20170703_00000000000000000006,170204,20.59327072615324
20170703_00000000000000000009,170202,21.798051763265224
20170703_00000000000000000000,170302,23.24313489233339
20170703_00000000000000000008,170303,23.18395894359932
20170703_0000000000000000000a,170301,23.034486223522105
20170703_00000000000000000001,170101,22.723688828424784
20170703_00000000000000000002,170104,23.007737432735066
20170703_00000000000000000003,170102,22.791545667078083
20170703_00000000000000000007,170103,23.189819570376383
20170704_00000000000000000004,170201,19.358879988882045
20170704_00000000000000000005,170203,21.5733157890972
20170704_00000000000000000006,170204,20.616348883600416
20170704_00000000000000000009,170202,21.611285658686427
20170704_00000000000000000000,170302,23.208815754315665
20170704_00000000000000000008,170303,23.09716307499387
20170704_0000000000000000000a,170301,22.87175405995654
20170704_00000000000000000001,170101,22.54664936761981
20170704_00000000000000000002,170104,22.899147127459017
20170704_00000000000000000003,170102,22.44083462401278
20170704_00000000000000000007,170103,23.097737538763273
20170705_00000000000000000004,170201,19.699976735873744
20170705_00000000000000000005,170203,21.75357162806144
20170705_00000000000000000006,170204,20.648521449842303
20170705_00000000000000000009,170202,21.887567333657337
20170705_00000000000000000000,170302,24.058266499795252
20170705_00000000000000000008,170303,24.06912576565758
20170705_0000000000000000000a,170301,23.405049728768073
20170705_00000000000000000001,170101,22.985683942104572
20170705_00000000000000000002,170104,23.14229789263255
20170705_00000000000000000003,170102,22.292775015119368
20170705_00000000000000000007,170103,23.944598535306053
20170706_00000000000000000004,170201,20.061294203245872
20170706_00000000000000000005,170203,22.28290357358769
20170706_00000000000000000006,170204,21.101812060747882
20170706_00000000000000000009,170202,22.303411323991103
20170706_00000000000000000000,170302,24.36991466220844
20170706_00000000000000000008,170303,24.30868659422882
20170706_0000000000000000000a,170301,23.887894965686552
20170706_00000000000000000001,170101,23.420412237229737
20170706_00000000000000000002,170104,23.61270304316176
20170706_00000000000000000003,170102,22.96574252939481
20170706_00000000000000000007,170103,24.143661837189782
20170707_00000000000000000004,170201,20.431315473995078
20170707_00000000000000000005,170203,22.464879746000868
20170707_00000000000000000006,170204,21.462880045210643
20170707_00000000000000000009,170202,22.622027182056897
20170707_00000000000000000000,170302,24.10783898624548
20170707_00000000000000000008,170303,24.118514742324173
20170707_0000000000000000000a,170301,23.78759082214523
20170707_00000000000000000001,170101,23.470328125021616
20170707_00000000000000000002,170104,23.69918880288631
20170707_00000000000000000003,170102,23.147371686441844
20170707_00000000000000000007,170103,24.077181020246538
20170708_00000000000000000004,170201,20.73963153862949
20170708_00000000000000000005,170203,22.620067360415355
20170708_00000000000000000006,170204,21.437674447401566
20170708_00000000000000000009,170202,22.972761115572606
20170708_00000000000000000000,170302,23.59427455493343
20170708_00000000000000000008,170303,23.317831083925824
20170708_0000000000000000000a,170301,23.56297814643689
20170708_00000000000000000001,170101,23.539309489527536
20170708_00000000000000000002,170104,23.790760427299062
20170708_00000000000000000003,170102,23.231768410249522
20170708_00000000000000000007,170103,23.48687896082894
20170709_00000000000000000004,170201,20.72552096960955
20170709_00000000000000000005,170203,22.643430811252383
20170709_00000000000000000006,170204,21.80340823054106
20170709_00000000000000000009,170202,22.863105594182667
20170709_00000000000000000000,170302,23.74122962788252
20170709_00000000000000000008,170303,23.55205250859001
20170709_0000000000000000000a,170301,23.765407765519488
20170709_00000000000000000001,170101,23.48728825228421
20170709_00000000000000000002,170104,23.681420141627992
20170709_00000000000000000003,170102,23.12587961547092
20170709_00000000000000000007,170103,23.770700563565494
20170710_00000000000000000004,170201,20.405366021719132
20170710_00000000000000000005,170203,22.68486662126301
20170710_00000000000000000006,170204,21.802790044613474
20170710_00000000000000000009,170202,22.753192969880224
20170710_00000000000000000000,170302,24.348701434657496
20170710_00000000000000000008,170303,24.218825879004335
20170710_0000000000000000000a,170301,24.034523723707203
20170710_00000000000000000001,170101,23.725059900705087
20170710_00000000000000000002,170104,23.97963956599031
20170710_00000000000000000003,170102,23.466681290229225
20170710_00000000000000000007,170103,24.206337731985396
20170711_00000000000000000004,170201,20.142830563342905
20170711_00000000000000000005,170203,22.830163505868576
20170711_00000000000000000006,170204,21.79997113081059
20170711_00000000000000000009,170202,22.870554524814274
20170711_00000000000000000000,170302,24.285402811175448
20170711_00000000000000000008,170303,24.185096729919426
20170711_0000000000000000000a,170301,24.14219588942564
20170711_00000000000000000001,170101,24.01275671621224
20170711_00000000000000000002,170104,24.348373509211207
20170711_00000000000000000003,170102,23.825996251246135
20170711_00000000000000000007,170103,24.399881920204212
20170712_00000000000000000004,170201,19.606309101934155
20170712_00000000000000000005,170203,22.557891593025197
20170712_00000000000000000006,170204,21.49276218896708
20170712_00000000000000000009,170202,22.64655355803778
20170712_00000000000000000000,170302,24.019901337123752
20170712_00000000000000000008,170303,24.037012143004763
20170712_0000000000000000000a,170301,23.85955802186807
20170712_00000000000000000001,170101,23.823606323659458
20170712_00000000000000000002,170104,24.16347351729876
20170712_00000000000000000003,170102,23.50461532822733
20170712_00000000000000000007,170103,24.242725669098718
20170713_00000000000000000004,170201,20.262267731432797
20170713_00000000000000000005,170203,22.578721611889936
20170713_00000000000000000006,170204,21.447843817762788
20170713_00000000000000000009,170202,22.860158524969414
20170713_00000000000000000000,170302,24.041393215108734
20170713_00000000000000000008,170303,24.012871857754398
20170713_0000000000000000000a,170301,23.698952447963897
